#Wave		#Intensity
3495.387695	725.580200
3494.743164	756.621033
3494.098633	706.039734
3493.454102	810.621338
3492.809570	760.049377
3492.165039	814.177368
3491.519531	837.273804
3490.875000	763.473572
3490.229492	709.076233
3489.583984	755.423584
3488.938477	763.020508
3488.292969	770.614502
3487.647461	797.563782
3487.001953	762.567993
3486.355469	739.196411
3485.709961	793.221558
3485.063477	793.064880
3484.416992	816.115234
3483.770508	877.827332
3483.124023	831.258179
3482.477539	757.648560
3481.830078	815.470825
3481.183594	904.182556
3480.536133	819.012268
3479.888672	861.338196
3479.241211	807.103882
3478.593750	818.527649
3477.946289	860.828674
3477.298828	829.783264
3476.651367	968.532776
3476.002930	856.461731
3475.354492	914.150574
3474.706055	875.406311
3474.057617	809.687744
3473.409180	859.641907
3472.760742	824.785400
3472.112305	913.250671
3471.462891	955.449707
3470.814453	885.928162
3470.165039	893.455994
3469.515625	866.327820
3468.866211	935.449951
3468.216797	900.626465
3467.567383	950.474304
3466.916992	861.799133
3466.267578	834.703735
3465.617188	930.684814
3464.966797	918.966736
3464.316406	922.630432
3463.666016	987.789307
3463.015625	956.853027
3462.365234	875.982483
3461.713867	964.159790
3461.063477	925.565247
3460.412109	1002.178833
3459.760742	998.143127
3459.109375	1001.785522
3458.458008	978.563904
3457.806641	1016.739441
3457.155273	932.147949
3456.502930	1050.857788
3455.850586	985.465332
3455.199219	977.604614
3454.546875	985.078918
3453.894531	1042.369385
3453.242188	1038.333618
3452.588867	1068.776123
3451.936523	1053.246704
3451.283203	984.114136
3450.630859	1006.892273
3449.977539	1010.522827
3449.324219	1040.940796
3448.670898	1113.435547
3448.017578	979.325439
3447.363281	1074.752319
3446.709961	1112.781860
3446.055664	1124.033813
3445.402344	1024.429077
3444.748047	982.189392
3444.093750	1092.806274
3443.439453	1062.030518
3442.785156	1115.296021
3442.129883	1084.527832
3441.475586	1111.041870
3440.820313	1099.372925
3440.165039	1083.891968
3439.509766	1152.364136
3438.854492	1129.248779
3438.199219	1102.328247
3437.543945	1121.180542
3436.887695	1151.463989
3436.232422	1132.178833
3435.576172	1139.580444
3434.919922	1135.547363
3434.263672	1230.571167
3433.607422	1157.958496
3432.951172	1233.899170
3432.294922	1184.159790
3431.637695	1206.769775
3430.981445	1290.268555
3430.324219	1286.211548
3429.666992	1198.454468
3429.009766	1266.690552
3428.352539	1217.002808
3427.695313	1311.825317
3427.037109	1170.908447
3426.379883	1307.513062
3425.721680	1273.056641
3425.063477	1326.000610
3424.405273	1386.521240
3423.747070	1264.716797
3423.088867	1283.456421
3422.430664	1192.091187
3421.771484	1309.526611
3421.113281	1369.991455
3420.454102	1267.279907
3419.794922	1263.239624
3419.135742	1354.020264
3418.476563	1300.668213
3417.817383	1398.988770
3417.158203	1368.392090
3416.498047	1360.546143
3415.838867	1322.390625
3415.178711	1269.096436
3414.518555	1310.513306
3413.858398	1446.585815
3413.198242	1416.015381
3412.537109	1449.808716
3411.876953	1362.479492
3411.216797	1422.757446
3410.555664	1452.746338
3409.894531	1444.899048
3409.233398	1418.146118
3408.572266	1308.221924
3407.911133	1406.254272
3407.249023	1474.012329
3406.587891	1466.168335
3405.925781	1484.773804
3405.264648	1495.817383
3404.602539	1510.633179
3403.940430	1393.288452
3403.278320	1453.419678
3402.615234	1521.076416
3401.953125	1494.365479
3401.291016	1482.756592
3400.627930	1501.329712
3399.964844	1459.552246
3399.301758	1470.581177
3398.638672	1481.605713
3397.975586	1481.318237
3397.312500	1548.864258
3396.648438	1484.511230
3395.985352	1585.933960
3395.321289	1570.560913
3394.657227	1638.037109
3393.993164	1513.478638
3393.329102	1441.666382
3392.665039	1591.923340
3392.000000	1602.902710
3391.335938	1625.163574
3390.670898	1606.042358
3390.006836	1684.701416
3389.341797	1631.738159
3388.676758	1552.482056
3388.010742	1555.939453
3387.345703	1645.819824
3386.680664	1694.339966
3386.014648	1739.085205
3385.348633	1682.417236
3384.683594	1727.147339
3384.017578	1678.011475
3383.351563	1703.958984
3382.684570	1639.836548
3382.018555	1699.547119
3381.352539	1646.703491
3380.685547	1736.391968
3380.018555	1664.813721
3379.351563	1716.975220
3378.684570	1675.413452
3378.017578	1701.320801
3377.350586	1678.511475
3376.683594	1734.375732
3376.015625	1689.097290
3375.347656	1741.193359
3374.680664	1797.013062
3374.012695	1654.429199
3373.344727	1713.986328
3372.675781	1739.845947
3372.007813	1806.845093
3371.339844	1776.574219
3370.670898	1929.547241
3370.001953	1798.319092
3369.333008	1887.682861
3368.664063	1763.988037
3367.995117	1920.581421
3367.326172	1823.078735
3366.657227	1878.752563
3365.987305	2009.092285
3365.317383	1866.824951
3364.648438	1911.259155
3363.978516	1933.282715
3363.308594	1869.473633
3362.637695	1981.035156
3361.967773	1902.321167
3361.297852	1864.660278
3360.626953	1845.656738
3359.956055	1897.490234
3359.286133	1986.575195
3358.615234	2034.634888
3357.943359	1982.081543
3357.272461	1992.873535
3356.601563	2037.179688
3355.929688	1980.932617
3355.258789	2040.115112
3354.586914	2009.943970
3353.915039	2106.312012
3353.243164	2009.167236
3352.571289	2064.578369
3351.898438	2079.056396
3351.226563	2030.313965
3350.553711	2055.946289
3349.881836	2018.378174
3349.208984	2103.464844
3348.536133	2051.039307
3347.863281	2184.380615
3347.190430	2087.389160
3346.516602	2064.704834
