1163.5
890.29998779296875
904.5
894.20001220703125
910.5999755859375
900.20001220703125
908.5999755859375
908.0999755859375
904.29998779296875
917
914
911.9000244140625
910
921.29998779296875
921.79998779296875
923.9000244140625
929.70001220703125
924.79998779296875
933.9000244140625
933.9000244140625
937.4000244140625
942.5
942.70001220703125
946.9000244140625
945.5999755859375
943.79998779296875
958.0999755859375
950.70001220703125
959.5999755859375
971
975.79998779296875
984.20001220703125
981.0999755859375
983.70001220703125
995.9000244140625
1009.7000122070313
1016.2000122070313
1035.800048828125
1051.5999755859375
1061.4000244140625
1081.0999755859375
1099.5999755859375
1124.300048828125
1164.4000244140625
1201.0999755859375
1241.300048828125
1311.800048828125
1371
1472.800048828125
1571.5
1695.9000244140625
1872.699951171875
2071.199951171875
2317.39990234375
2613
3003.5
3436.5
3990.300048828125
4692.7998046875
5499.10009765625
6435
7524.10009765625
8854
10267
11953.2998046875
13778.099609375
15843.400390625
17995.900390625
20336.599609375
22691.19921875
25121.900390625
27400.599609375
29630.80078125
31619.900390625
33410.19921875
34827.5
35988.5
36983.69921875
37546.6015625
37990.5
38150.30078125
38335.5
38339.1015625
38318.80078125
38310.1015625
38345.80078125
38409.19921875
38399.5
38445.6015625
38596.6015625
38640.1015625
38861.80078125
39038.30078125
39320.80078125
39643.80078125
39904.6015625
40240.80078125
40580.69921875
41055.69921875
41578.80078125
42033
42219.3984375
42179.3984375
41911.30078125
41750.3984375
41248
41239.30078125
41394.19921875
41540
41628.8984375
41773.3984375
41902.3984375
42073.6015625
42183.8984375
42445.69921875
42598.80078125
42691.30078125
42813.5
43050
43152.19921875
43244
43524.1015625
43562.19921875
43673.30078125
43849.6015625
43885.80078125
43941.80078125
43980
44075.6015625
43938.8984375
44160.8984375
44075.19921875
44217.3984375
44165.3984375
44193.80078125
44200
44150.3984375
44201.80078125
44013.5
44056.3984375
43996.30078125
43992.1015625
43845.69921875
43952
43818
43866.5
43723.8984375
43772.19921875
43658.1015625
43515
43416.80078125
43235.30078125
43219.3984375
43145.3984375
43290.6015625
43104.69921875
42996.5
42983.8984375
42922.6015625
42918.19921875
43063.8984375
43045.3984375
42843.80078125
42884.3984375
42923.1015625
43078.3984375
43049.8984375
43073
43159.19921875
43311.30078125
43217.80078125
43323.69921875
43446.5
43498
43493.3984375
43594.5
43716.8984375
43624.6015625
43701.3984375
43798.19921875
43806
44030.69921875
43994.19921875
43998.80078125
44101.5
44139.3984375
44130
44224.8984375
44212.19921875
44274.80078125
44263
44419.8984375
44444.3984375
44351.69921875
44405.3984375
44436.30078125
44452.8984375
44682.5
44522.69921875
44487.69921875
44411.6015625
44471.30078125
44385.69921875
44341.80078125
44386.5
44302.6015625
44394.6015625
44340.80078125
44374.3984375
44236.3984375
44314.1015625
44323.1015625
44354
44423.80078125
44252.3984375
44417
44376.30078125
44179.1015625
44267.1015625
44255.19921875
44205.1015625
44263.1015625
44335.3984375
44238.69921875
